        1.40763769        0.00000000
        1.42400557        0.00000000
        1.44037345        0.00000000
        1.45674133        0.00000000
        1.47310921        0.00000000
        1.48947709        0.00000000
        1.50584497        0.00000000
        1.52221285        0.00000000
        1.53858073        0.00000000
        1.55494861        0.00000000
        1.57131649        0.00000000
        1.58768437        0.00000000
        1.60405225        0.00000000
        1.62042013        0.00000000
        1.63678801        0.00000000
        1.65315589        0.00000000
        1.66952377        0.00000000
        1.68589165        0.00000000
        1.70225953        0.00000000
        1.71862741        0.00000000
        1.73499529        0.00000000
        1.75136317        0.00000000
        1.76773105        0.00000000
        1.78409893        0.00000000
        1.80046681        0.00000000
        1.81683469        0.00000000
        1.83320257        0.00000000
        1.84957045        0.00000000
        1.86593833        0.00000000
        1.88230622        0.00000000
        1.89867410        0.00000000
        1.91504198        0.00000000
        1.93140986        0.00000000
        1.94777774        0.00000000
        1.96414562        0.00000000
        1.98051350        0.00000000
        1.99688138        0.00000000
        2.01324926      899.79900497
        2.02961714      442.67231875
        2.04598502        0.00000000
        2.06235290        0.00000000
        2.07872078      422.00567754
        2.09508866        0.00000000
        2.11145654        0.00000000
        2.12782442        0.00000000
        2.14419230        0.00000000
        2.16056018        0.00000000
        2.17692806        0.00000000
        2.19329594        0.00000000
        2.20966382        0.00000000
        2.22603170        0.00000000
        2.24239958        0.00000000
        2.25876746        0.00000000
        2.27513534        0.00000000
        2.29150322        0.00000000
        2.30787110        0.00000000
        2.32423898        0.00000000
        2.34060686        0.00000000
        2.35697474        0.00000000
        2.37334262        0.00000000
        2.38971050        0.00000000
        2.40607838        0.00000000
        2.42244626        0.00000000
        2.43881414        0.00000000
        2.45518202        0.00000000
        2.47154990        0.00000000
        2.48791778        0.00000000
        2.50428566        0.00000000
        2.52065354      287.00158429
        2.53702142        0.00000000
        2.55338930        0.00000000
        2.56975718        0.00000000
        2.58612506        0.00000000
        2.60249294        0.00000000
        2.61886082        0.00000000
        2.63522870        0.00000000
        2.65159658        0.00000000
        2.66796446        0.00000000
        2.68433234        0.00000000
        2.70070022        0.00000000
        2.71706810        0.00000000
        2.73343598        0.00000000
        2.74980386        0.00000000
        2.76617174        0.00000000
        2.78253962        0.00000000
        2.79890750        0.00000000
        2.81527538        0.00000000
        2.83164326        0.00000000
        2.84801114        0.00000000
        2.86437902        0.00000000
        2.88074690        0.00000000
        2.89711478        0.00000000
        2.91348266        0.00000000
        2.92985054        0.00000000
        2.94621842        0.00000000
        2.96258630        0.00000000
        2.97895418        0.00000000
        2.99532206        0.00000000
        3.01168994        0.00000000
        3.02805782        0.00000000
        3.04442570        0.00000000
        3.06079358        0.00000000
        3.07716146        0.00000000
        3.09352934        0.00000000
        3.10989722        0.00000000
        3.12626511        0.00000000
        3.14263299        0.00000000
        3.15900087        0.00000000
        3.17536875        0.00000000
        3.19173663        0.00000000
        3.20810451        0.00000000
        3.22447239        0.00000000
        3.24084027        0.00000000
        3.25720815        0.00000000
        3.27357603        0.00000000
        3.28994391        0.00000000
        3.30631179        0.00000000
        3.32267967        0.00000000
        3.33904755        0.00000000
        3.35541543        0.00000000
        3.37178331        0.00000000
        3.38815119        0.00000000
        3.40451907        0.00000000
        3.42088695        0.00000000
        3.43725483        0.00000000
        3.45362271        0.00000000
        3.46999059        0.00000000
        3.48635847        0.00000000
        3.50272635      148.62716336
        3.51909423        0.00000000
        3.53546211      145.88755086
        3.55182999        0.00000000
        3.56819787        0.00000000
        3.58456575        0.00000000
        3.60093363        0.00000000
        3.61730151        0.00000000
        3.63366939        0.00000000
        3.65003727        0.00000000
        3.66640515        0.00000000
        3.68277303        0.00000000
        3.69914091        0.00000000
        3.71550879        0.00000000
        3.73187667        0.00000000
        3.74824455        0.00000000
        3.76461243        0.00000000
        3.78098031        0.00000000
        3.79734819        0.00000000
        3.81371607        0.00000000
        3.83008395        0.00000000
        3.84645183        0.00000000
        3.86281971        0.00000000
        3.87918759        0.00000000
        3.89555547        0.00000000
        3.91192335      119.15984617
        3.92829123        0.00000000
        3.94465911      117.19029585
        3.96102699      116.22378207
        3.97739487        0.00000000
        3.99376275      114.32628281
        4.01013063        0.00000000
        4.02649851        0.00000000
        4.04286639        0.00000000
        4.05923427        0.00000000
        4.07560215        0.00000000
        4.09197003        0.00000000
        4.10833791        0.00000000
        4.12470579        0.00000000
        4.14107367        0.00000000
        4.15744155        0.00000000
        4.17380943        0.00000000
        4.19017731        0.00000000
        4.20654519        0.00000000
        4.22291307        0.00000000
        4.23928095        0.00000000
        4.25564883        0.00000000
        4.27201671        0.00000000
        4.28838459        0.00000000
        4.30475247        0.00000000
        4.32112035        0.00000000
        4.33748823        0.00000000
        4.35385611        0.00000000
        4.37022400        0.00000000
        4.38659188        0.00000000
        4.40295976        0.00000000
        4.41932764        0.00000000
        4.43569552        0.00000000
        4.45206340        0.00000000
        4.46843128        0.00000000
        4.48479916        0.00000000
        4.50116704        0.00000000
        4.51753492       89.35267766
        4.53390280        0.00000000
        4.55027068        0.00000000
        4.56663856        0.00000000
        4.58300644        0.00000000
        4.59937432        0.00000000
        4.61574220       85.59088543
        4.63211008        0.00000000
        4.64847796        0.00000000
        4.66484584        0.00000000
        4.68121372        0.00000000
        4.69758160        0.00000000
        4.71394948        0.00000000
        4.73031736        0.00000000
        4.74668524        0.00000000
        4.76305312        0.00000000
        4.77942100        0.00000000
        4.79578888        0.00000000
        4.81215676        0.00000000
        4.82852464        0.00000000
        4.84489252        0.00000000
        4.86126040        0.00000000
        4.87762828        0.00000000
        4.89399616        0.00000000
        4.91036404        0.00000000
        4.92673192        0.00000000
        4.94309980        0.00000000
        4.95946768        0.00000000
        4.97583556        0.00000000
        4.99220344        0.00000000
        5.00857132        0.00000000
        5.02493920        0.00000000
        5.04130708        0.00000000
        5.05767496        0.00000000
        5.07404284        0.00000000
        5.09041072        0.00000000
        5.10677860        0.00000000
        5.12314648        0.00000000
        5.13951436        0.00000000
        5.15588224        0.00000000
        5.17225012        0.00000000
        5.18861800        0.00000000
        5.20498588        0.00000000
        5.22135376        0.00000000
        5.23772164        0.00000000
        5.25408952        0.00000000
        5.27045740        0.00000000
        5.28682528        0.00000000
        5.30319316        0.00000000
        5.31956104        0.00000000
        5.33592892        0.00000000
        5.35229680        0.00000000
        5.36866468        0.00000000
        5.38503256        0.00000000
        5.40140044        0.00000000
        5.41776832        0.00000000
        5.43413620        0.00000000
        5.45050408        0.00000000
        5.46687196        0.00000000
        5.48323984        0.00000000
        5.49960772        0.00000000
        5.51597560        0.00000000
        5.53234348        0.00000000
        5.54871136        0.00000000
        5.56507924        0.00000000
        5.58144712        0.00000000
        5.59781500        0.00000000
        5.61418289        0.00000000
        5.63055077        0.00000000
        5.64691865        0.00000000
        5.66328653        0.00000000
        5.67965441        0.00000000
        5.69602229        0.00000000
        5.71239017        0.00000000
        5.72875805        0.00000000
        5.74512593       55.24735654
        5.76149381        0.00000000
        5.77786169       54.62309763
        5.79422957        0.00000000
        5.81059745        0.00000000
        5.82696533        0.00000000
        5.84333321        0.00000000
        5.85970109        0.00000000
        5.87606897        0.00000000
        5.89243685        0.00000000
        5.90880473        0.00000000
        5.92517261        0.00000000
        5.94154049        0.00000000
        5.95790837        0.00000000
        5.97427625        0.00000000
        5.99064413        0.00000000
        6.00701201        0.00000000
        6.02337989        0.00000000
        6.03974777        0.00000000
        6.05611565        0.00000000
        6.07248353        0.00000000
        6.08885141        0.00000000
        6.10521929        0.00000000
        6.12158717        0.00000000
        6.13795505        0.00000000
        6.15432293        0.00000000
        6.17069081        0.00000000
        6.18705869        0.00000000
        6.20342657        0.00000000
        6.21979445        0.00000000
        6.23616233        0.00000000
        6.25253021        0.00000000
        6.26889809        0.00000000
        6.28526597        0.00000000
        6.30163385        0.00000000
        6.31800173        0.00000000
        6.33436961        0.00000000
        6.35073749        0.00000000
        6.36710537        0.00000000
        6.38347325        0.00000000
        6.39984113        0.00000000
        6.41620901        0.00000000
        6.43257689        0.00000000
        6.44894477        0.00000000
        6.46531265        0.00000000
        6.48168053        0.00000000
        6.49804841        0.00000000
        6.51441629        0.00000000
        6.53078417        0.00000000
        6.54715205        0.00000000
        6.56351993        0.00000000
        6.57988781        0.00000000
        6.59625569        0.00000000
        6.61262357        0.00000000
        6.62899145        0.00000000
        6.64535933        0.00000000
        6.66172721        0.00000000
        6.67809509        0.00000000
        6.69446297        0.00000000
        6.71083085        0.00000000
        6.72719873        0.00000000
        6.74356661        0.00000000
        6.75993449        0.00000000
        6.77630237        0.00000000
        6.79267025        0.00000000
        6.80903813        0.00000000
        6.82540601        0.00000000
        6.84177389        0.00000000
        6.85814178        0.00000000
        6.87450966        0.00000000
        6.89087754        0.00000000
        6.90724542        0.00000000
        6.92361330        0.00000000
        6.93998118        0.00000000
        6.95634906        0.00000000
        6.97271694        0.00000000
        6.98908482        0.00000000
        7.00545270        0.00000000
        7.02182058        0.00000000
        7.03818846        0.00000000
        7.05455634        0.00000000
        7.07092422        0.00000000
        7.08729210        0.00000000
        7.10365998        0.00000000
        7.12002786        0.00000000
        7.13639574        0.00000000
        7.15276362        0.00000000
        7.16913150        0.00000000
        7.18549938        0.00000000
        7.20186726        0.00000000
        7.21823514        0.00000000
        7.23460302        0.00000000
        7.25097090        0.00000000
        7.26733878        0.00000000
        7.28370666        0.00000000
        7.30007454        0.00000000
        7.31644242        0.00000000
        7.33281030        0.00000000
        7.34917818        0.00000000
        7.36554606        0.00000000
        7.38191394        0.00000000
        7.39828182        0.00000000
        7.41464970        0.00000000
        7.43101758        0.00000000
        7.44738546        0.00000000
        7.46375334        0.00000000
        7.48012122        0.00000000
        7.49648910        0.00000000
        7.51285698        0.00000000
        7.52922486        0.00000000
        7.54559274        0.00000000
        7.56196062        0.00000000
        7.57832850        0.00000000
        7.59469638        0.00000000
        7.61106426        0.00000000
        7.62743214        0.00000000
        7.64380002        0.00000000
        7.66016790        0.00000000
        7.67653578        0.00000000
        7.69290366        0.00000000
        7.70927154        0.00000000
        7.72563942        0.00000000
        7.74200730        0.00000000
        7.75837518        0.00000000
        7.77474306        0.00000000
        7.79111094        0.00000000
        7.80747882        0.00000000
        7.82384670        0.00000000
        7.84021458        0.00000000
        7.85658246        0.00000000
        7.87295034        0.00000000
        7.88931822        0.00000000
        7.90568610        0.00000000
        7.92205398        0.00000000
        7.93842186        0.00000000
        7.95478974        0.00000000
        7.97115762        0.00000000
        7.98752550        0.00000000
        8.00389338        0.00000000
        8.02026126        0.00000000
        8.03662914        0.00000000
        8.05299702        0.00000000
        8.06936490        0.00000000
        8.08573278        0.00000000
        8.10210067        0.00000000
        8.11846855        0.00000000
        8.13483643        0.00000000
        8.15120431        0.00000000
        8.16757219        0.00000000
        8.18394007        0.00000000
        8.20030795        0.00000000
        8.21667583        0.00000000
        8.23304371        0.00000000
        8.24941159        0.00000000
        8.26577947        0.00000000
        8.28214735        0.00000000
        8.29851523        0.00000000
        8.31488311        0.00000000
        8.33125099        0.00000000
        8.34761887        0.00000000
        8.36398675        0.00000000
        8.38035463        0.00000000
        8.39672251        0.00000000
        8.41309039        0.00000000
        8.42945827        0.00000000
        8.44582615        0.00000000
        8.46219403        0.00000000
        8.47856191        0.00000000
        8.49492979        0.00000000
        8.51129767        0.00000000
        8.52766555        0.00000000
        8.54403343        0.00000000
        8.56040131        0.00000000
        8.57676919        0.00000000
        8.59313707        0.00000000
        8.60950495        0.00000000
        8.62587283        0.00000000
        8.64224071        0.00000000
        8.65860859        0.00000000
        8.67497647        0.00000000
        8.69134435        0.00000000
        8.70771223        0.00000000
        8.72408011        0.00000000
        8.74044799        0.00000000
        8.75681587        0.00000000
        8.77318375        0.00000000
        8.78955163        0.00000000
        8.80591951        0.00000000
        8.82228739        0.00000000
        8.83865527        0.00000000
        8.85502315        0.00000000
        8.87139103        0.00000000
        8.88775891        0.00000000
        8.90412679        0.00000000
        8.92049467        0.00000000
        8.93686255        0.00000000
        8.95323043        0.00000000
        8.96959831        0.00000000
        8.98596619        0.00000000
        9.00233407        0.00000000
        9.01870195        0.00000000
        9.03506983        0.00000000
        9.05143771        0.00000000
        9.06780559        0.00000000
        9.08417347        0.00000000
        9.10054135        0.00000000
        9.11690923        0.00000000
        9.13327711        0.00000000
        9.14964499        0.00000000
        9.16601287        0.00000000
        9.18238075        0.00000000
        9.19874863        0.00000000
        9.21511651        0.00000000
        9.23148439        0.00000000
        9.24785227        0.00000000
        9.26422015        0.00000000
        9.28058803        0.00000000
        9.29695591        0.00000000
        9.31332379        0.00000000
        9.32969167        0.00000000
        9.34605956        0.00000000
        9.36242744        0.00000000
        9.37879532        0.00000000
        9.39516320        0.00000000
        9.41153108        0.00000000
        9.42789896        0.00000000
        9.44426684        0.00000000
